FID,fid,the_geom,Id,Nm_Kec,Curah_Hujan
"Hujan.1,1,""MULTIPOLYGON (((116.75085549799195 -1.1778495383737246, 116.75078413635963 -1.1780170937711607, 116.75052251883594 -1.1781606946242875, 116.7503084764484 -1.178184612729821, 116.75018956093105 -1.1782324768051213, 116.75004685675886 -1.178352150930295, 116.7498090342443 -1.1783521294448585, 116.74959499825974 -1.178304235290003, 116.74937146692594 -1.1780600535801955, 116.74921927252393 -1.1779259903604078, 116.7492383137261 -1.1777536428058333, 116.74929540480278 -1.1776004486147202, 116.7492954270424 -1.1773514996564884, 116.74921934611048 -1.177102543811344, 116.74912423426481 -1.1769110360036275, 116.74902911729554 -1.176776977953785, 116.74891497112228 -1.1766812180182276, 116.74881984903192 -1.1766046097227383, 116.74866764787238 -1.1765471461702397, 116.74845837279129 -1.1764513775951702, 116.74838228165463 -1.1763173212588856, 116.74814449367545 -1.1759343013008012, 116.7482634176802 -1.1757906877061701, 116.7484299061239 -1.1756470784169368, 116.7486439440172 -1.175671035215672, 116.74892933073711 -1.175671061056943, 116.74919093737188 -1.1756471473190653, 116.74950010632907 -1.1756471752509274, 116.74992819282475 -1.175575401665, 116.750189799462 -1.1755514878291675, 116.75045142097424 -1.1753600121515615, 116.75071304245331 -1.1751685364413975, 116.75092708884922 -1.1750967434476005, 116.75121248403157 -1.1750010194264429, 116.75167560233749 -1.1746630807231433, 116.75199666235724 -1.174663109417057, 116.75224635673577 -1.174878568360068, 116.7523533609455 -1.1750581084525447, 116.75238901531645 -1.175273548287862, 116.75235332932061 -1.1754171695396023, 116.75221062327546 -1.175560781234553, 116.75188955363967 -1.17566847086549, 116.75153280746294 -1.1758120633653575, 116.75124740160103 -1.1760274744219004, 116.7509619956981 -1.176242885439364, 116.7508549406053 -1.1766378429733426, 116.75085491511886 -1.1769250918070857, 116.75092834916633 -1.1771468972812265, 116.75085549799195 -1.1778495383737246)))"",0,,"
"Hujan.2,2,""MULTIPOLYGON (((116.74904825896884 -1.1754795726179101, 116.74869152345104 -1.1755034777313484, 116.74847748342721 -1.1755034583375652, 116.74814452799671 -1.1755513029327347, 116.74797804169522 -1.175670974805212, 116.74778776456155 -1.1758863940918143, 116.74757370947106 -1.1760539364003235, 116.74745477896776 -1.1762693621449618, 116.74731206190576 -1.1765326605053266, 116.74712178465832 -1.1767480797210899, 116.74705041855242 -1.176963509773148, 116.7467418234417 -1.1771920837149419, 116.74665265625997 -1.1770125450992972, 116.74662294466896 -1.1768330119190755, 116.74656351069106 -1.1765936325340216, 116.74662299325873 -1.1762944205306813, 116.74680138154271 -1.176055062869076, 116.74695003931946 -1.17584562422203, 116.74712842215956 -1.175666110016713, 116.74745543849122 -1.1755464528187682, 116.74778246017112 -1.1753669520826555, 116.74805002894291 -1.1751575241548222, 116.74839363665033 -1.1748782218660252, 116.74857200971523 -1.1748064258286206, 116.7488574123743 -1.1746269211620517, 116.74896444517118 -1.174483306440804, 116.74917850432946 -1.1742678891789073, 116.74935688693637 -1.1740883747757458, 116.74960661296605 -1.173944772887984, 116.74985632940171 -1.173908889278753, 116.75017738929078 -1.1739089181644637, 116.75046277586549 -1.1739089438095072, 116.7507124827636 -1.173980778433985, 116.75099786300432 -1.1740526162362737, 116.75114053408136 -1.1743039717615777, 116.7511405150269 -1.1745194083952462, 116.75114049914554 -1.1746989389230251, 116.75087954348166 -1.174881302550649, 116.75080819256875 -1.174929170953627, 116.75061792416429 -1.175048840882405, 116.75038009129463 -1.1751685065172506, 116.75021360933903 -1.1752403037459351, 116.74995199634438 -1.1753360297945759, 116.74966660750464 -1.1753599414667006, 116.7494287809835 -1.1754077948041068, 116.74923852104486 -1.1754317150180542, 116.74904825896884 -1.1754795726179101)))"",0,,"
"Hujan.3,3,""MULTIPOLYGON (((116.75575242607552 -1.173354261387508, 116.75554314586863 -1.1733159431320963, 116.7552197210091 -1.1731627152387487, 116.7550104508244 -1.1730094973749785, 116.75482020476852 -1.1728754311061047, 116.75455385565246 -1.1727413581128971, 116.75424945001846 -1.17266473152115, 116.75400213006954 -1.172492360310811, 116.7538309182342 -1.1722625460375475, 116.75369775962564 -1.1720135852002327, 116.7536216816691 -1.17172632955969, 116.75362170676117 -1.171439080654887, 116.75362173017483 -1.1711709816765128, 116.75358370207094 -1.1709028793319125, 116.75352665824687 -1.1705198757429338, 116.75356472646911 -1.1703283798377178, 116.75358375890616 -1.1702517818115195, 116.75364086456052 -1.1699262380944024, 116.75375504576752 -1.1696198493404617, 116.7538501945257 -1.1693900586075532, 116.75398339975551 -1.1691028214399943, 116.75415465310851 -1.1688538874684462, 116.75421175530848 -1.168566643572858, 116.75432593138258 -1.1683177045530557, 116.75445913150905 -1.1680879171255418, 116.7544781838362 -1.1677815199388972, 116.75461136565197 -1.167762381713722, 116.75480161637978 -1.167838998138965, 116.75495381398571 -1.1679347611443425, 116.75506795183513 -1.1681262704540136, 116.7551820863831 -1.1683560796214387, 116.7553342724326 -1.1685858921234795, 116.75550547431239 -1.1689306058694842, 116.75565765875744 -1.1691795682953343, 116.75579080258082 -1.169600878425888, 116.75588590816606 -1.1698689857816755, 116.75600003951912 -1.1701370948029448, 116.75615221744029 -1.1704626569457726, 116.7562853745919 -1.1707307676298242, 116.7563804670165 -1.1711520744326949, 116.75649458026187 -1.1716308326945482, 116.7565135696493 -1.1720521328430942, 116.75636133868002 -1.1723393684846148, 116.75620910933203 -1.1726074541801053, 116.75599980097435 -1.1728946847835542, 116.75575242607552 -1.173354261387508)))"",0,,"
"Hujan.4,4,""MULTIPOLYGON (((116.748009105413 -1.171476878199478, 116.74829449340261 -1.171457754094441, 116.74873207717968 -1.1715535432179782, 116.74896037599584 -1.1716684633347678, 116.74913159245591 -1.1718408280544617, 116.74922670079778 -1.1720706356729893, 116.74918863735661 -1.172204681686877, 116.74897934548846 -1.1723004124153924, 116.74873200209053 -1.1723961396886384, 116.74840855393289 -1.1725110099737517, 116.74814219159252 -1.1725301357899645, 116.74789485501287 -1.172549263304174, 116.74770460256819 -1.1724917963003407, 116.74745727457709 -1.1724151741865814, 116.74728604962988 -1.1723385589672712, 116.74719092771731 -1.1722619506551426, 116.74717190711404 -1.1722044991741036, 116.74734314406375 -1.172147064974111, 116.74753340847865 -1.1720704825702122, 116.74770465569824 -1.1718981488349367, 116.7477427209113 -1.171744952937142, 116.74774272947573 -1.171649203345297, 116.74778078783102 -1.1715726071192951, 116.748009105413 -1.171476878199478)))"",0,,"
"Hujan.5,5,""MULTIPOLYGON (((116.74736219727362 -1.171840668017377, 116.74717192943922 -1.1719555502470536, 116.74694361695772 -1.1719938293318188, 116.74667726328978 -1.1719172054326021, 116.74656311909997 -1.1718022955406964, 116.74635384272035 -1.1717256768125528, 116.74625872257997 -1.1716299185621533, 116.7460875011721 -1.171515003454385, 116.74604947036094 -1.1712852009932757, 116.74604948070312 -1.1711703014978072, 116.74612559402892 -1.1710554089399472, 116.74618268160239 -1.1709405146450107, 116.74637294766417 -1.1708447823923829, 116.74643003178177 -1.170768187922147, 116.74654419484862 -1.1706724487261788, 116.74665836306376 -1.1705192597730425, 116.74684862393356 -1.1704809772294902, 116.74694374921789 -1.170519285704446, 116.74700081615177 -1.1706341903917208, 116.74701983331492 -1.1707299417063834, 116.74711495003127 -1.1708639997655144, 116.74724811653563 -1.1710172111941002, 116.74740030194494 -1.1712470240166823, 116.74751444273072 -1.171400233713386, 116.74743832258197 -1.1715917259910185, 116.74736219727362 -1.171840668017377)))"",0,,"
"Hujan.6,6,""MULTIPOLYGON (((116.74616372129131 -1.170212816096825, 116.74604955306972 -1.1703660050268778, 116.74589733507406 -1.1705000405639534, 116.74578316682539 -1.17065322947703, 116.74561193341368 -1.170672363763935, 116.74547876012099 -1.1705957519404453, 116.74534558856384 -1.1704999901971735, 116.7452314393008 -1.1704425300184502, 116.74504119054107 -1.1703467630457398, 116.74483192124892 -1.170193544578388, 116.74460362278039 -1.1700786241850056, 116.74443240500793 -1.1699254091824844, 116.74431825925909 -1.1698296491483426, 116.74414703978378 -1.1696955840480907, 116.74388069513299 -1.1695232103802886, 116.74367143465906 -1.1692742422892979, 116.74355729591434 -1.169101882585266, 116.74334803202022 -1.1688912143069263, 116.74338609738074 -1.1687380185084888, 116.74357636506764 -1.168623136520784, 116.74380468072225 -1.1685465578351015, 116.74401396717556 -1.168508277209768, 116.74431837879403 -1.1685083051097636, 116.74450863605927 -1.1685083225304034, 116.7447179190543 -1.1685083416781294, 116.74494622778006 -1.1685083625486627, 116.74523161196777 -1.168527538525606, 116.74553602189413 -1.1685467162088088, 116.7456691985493 -1.168585028178339, 116.74574529629942 -1.1686424848592165, 116.74576430997544 -1.1687765360031455, 116.7458023476612 -1.1689297387963402, 116.74584038362744 -1.1691020915056407, 116.74593549507624 -1.1692935993303255, 116.74599255334336 -1.1695042536051437, 116.74610668194263 -1.1697915127426592, 116.74616374194635 -1.1699830171020185, 116.74616372129131 -1.170212816096825)))"",0,,"
"Hujan.7,7,""MULTIPOLYGON (((116.74622253084716 -1.1507756548980124, 116.7460512834138 -1.1509671387482867, 116.74578492485094 -1.1509671148668725, 116.74572784292857 -1.1510245595006927, 116.7455566090296 -1.1510628439667772, 116.74538537852517 -1.1510628285861455, 116.74517609510077 -1.1510819596909005, 116.74502389021136 -1.1510819459990729, 116.74481460849135 -1.1510819271594608, 116.74466240530948 -1.1510627635316302, 116.7443770296821 -1.15096698822066, 116.74430093236141 -1.1509095316068065, 116.74422483845566 -1.1508137751596985, 116.7441867923576 -1.1507563219778336, 116.7440536199319 -1.1506797102919886, 116.74393946799819 -1.1506605500667129, 116.74378726656275 -1.150622236482854, 116.74361604123695 -1.15056477125603, 116.74350189444505 -1.1504881612700888, 116.74334969474042 -1.1504306977513883, 116.74321652064711 -1.1503732359489631, 116.74304529706706 -1.1502966207792442, 116.74291212470233 -1.1502200090512353, 116.74274090114272 -1.1501433938669579, 116.74251260765645 -1.1499901738390559, 116.74236041487512 -1.1498561106244147, 116.74220821523767 -1.1497986470569326, 116.74211309755599 -1.1496837389330348, 116.74188480242601 -1.1495496687825544, 116.7418087120809 -1.1494156124710968, 116.7417706677706 -1.149339009358907, 116.74175165249602 -1.1492241081530572, 116.7416755570023 -1.1491475015780974, 116.7415614051644 -1.1491283412742934, 116.74146628064335 -1.1490900327871953, 116.74125701291028 -1.1489368144241445, 116.74116189529454 -1.148821906282833, 116.74106677940982 -1.14868784822845, 116.74099068394942 -1.148611241642222, 116.74085750827935 -1.1485729296694105, 116.74078140937749 -1.1485346229016147, 116.74055310923275 -1.1484580024101019, 116.74032481428817 -1.1483239321718155, 116.74013456707841 -1.1482281652212951, 116.73986821927882 -1.1481132413836221, 116.7396589482528 -1.1479983227563437, 116.73939260570222 -1.1478259491560827, 116.73931651898333 -1.147653592995331, 116.73920237591176 -1.1475386830698249, 116.73903115438026 -1.1474429178108763, 116.73885993980691 -1.1472705529110339, 116.73874579503261 -1.1471747928826843, 116.73853653281972 -1.1469641246588842, 116.73844142233384 -1.1467726168339536, 116.73832728107088 -1.1466385569811444, 116.7381560683258 -1.1464470421514001, 116.73802290499982 -1.1462746807269537, 116.73798486604544 -1.1461406278737865, 116.73796584917959 -1.146044876586658, 116.73788976431804 -1.145853370509131, 116.73783270154725 -1.1457001659975707, 116.73771856557278 -1.1455086564154564, 116.73762345169035 -1.1453554483981923, 116.73752833433298 -1.1452405401929833, 116.73747126461893 -1.145163935306575, 116.73741420187754 -1.1450107307942097, 116.73739519722629 -1.144780930164071, 116.7373000903487 -1.1445511225198168, 116.73728108395909 -1.1443404717972738, 116.73726207931082 -1.144110671168676, 116.73724307291957 -1.1439000204465335, 116.7372430903365 -1.1437085213838556, 116.73728115710826 -1.1435361757323173, 116.7373382476813 -1.1433829817373031, 116.73745240619232 -1.1433255425258677, 116.73752851186426 -1.1432872497151016, 116.73762364134436 -1.143268108558482, 116.73779487301735 -1.143248974393654, 116.73790902630842 -1.1432489848826615, 116.73800415405178 -1.1432489936200119, 116.73808025451166 -1.1432681505152142, 116.73828953208432 -1.1433064695368573, 116.7387271162696 -1.1433448094632934, 116.73910762382764 -1.1433831441058773, 116.73931689971172 -1.143440612966682, 116.73945007339682 -1.1434980748635408, 116.73952616179767 -1.1436512810925323, 116.73958322810272 -1.143766185764041, 116.73965932169268 -1.1438619422625562, 116.73977346812475 -1.14393855232311, 116.73988760766528 -1.14409176202161, 116.73998273372747 -1.144110920609839, 116.73996371851428 -1.1439960194120449, 116.73986860452715 -1.1438428114520809, 116.73986861659687 -1.14370876207997, 116.73986862694125 -1.1435938626180533, 116.73988766283767 -1.143478964891032, 116.73998279921852 -1.1433832240115613, 116.74015403435865 -1.1433257898815015, 116.74028721666855 -1.1432875021869124, 116.74042039553657 -1.1432875143077093, 116.74066772600553 -1.143306686712827, 116.74097213314379 -1.1433258642803055, 116.74116238696782 -1.1433450314610376, 116.74139069361999 -1.1433450521667459, 116.74163802411927 -1.143364224490356, 116.74184730351571 -1.1433833933501043, 116.74211365616848 -1.1434408671831204, 116.74234195943069 -1.1434791876426387, 116.74262733766975 -1.1435366631505577, 116.74281759324761 -1.143536680311759, 116.7431981010082 -1.1435750144268628, 116.74359763434971 -1.1436133502039496, 116.74386398879183 -1.1436516739698304, 116.7441874148427 -1.1437474525832827, 116.7444157164988 -1.1438049228056573, 116.74456791591686 -1.1438623861956363, 116.74470109147164 -1.1439006979578012, 116.74483426026471 -1.1440156093856748, 116.74496743075969 -1.1441113708917026, 116.7450815740081 -1.1442262806102241, 116.74525279058719 -1.1443794952647293, 116.74544302262235 -1.1446476111241237, 116.74557618304075 -1.1448582721251293, 116.74574739630847 -1.1450497866016422, 116.74586153119046 -1.1452604458993116, 116.74597567114539 -1.1454136554379535, 116.74618493730787 -1.1455860233759023, 116.74626102445194 -1.1457583794363735, 116.74633711497225 -1.1458924356570757, 116.74639418160335 -1.1460073402621185, 116.74645124487002 -1.1461605447067733, 116.74652732530342 -1.1464095004463875, 116.7465273067779 -1.1466201495661328, 116.74656534110372 -1.1468116521565486, 116.746584348161 -1.1470223029718976, 116.74658432794493 -1.1472521020116273, 116.7465843043544 -1.1475202008908796, 116.7465842908716 -1.147673400250216, 116.74654622451743 -1.14784574613555, 116.74656522987726 -1.148075546870531, 116.74656520458142 -1.1483627956676143, 116.74650810754972 -1.1485925896104157, 116.74643197815399 -1.1488989815285944, 116.74641293566988 -1.1490904790239465, 116.74645096491784 -1.1493394313766307, 116.74643191060046 -1.1496649783071204, 116.74637481012957 -1.1499330720755505, 116.74629868741775 -1.1501628642995783, 116.74622255961438 -1.1504501062754735, 116.74622253084716 -1.1507756548980124)))"",0,,"
"Hujan.8,8,""MULTIPOLYGON (((116.7128531783908 -1.1354334270870197, 116.71264387945402 -1.135624904836123, 116.71249165497503 -1.1358355381450234, 116.71237748707348 -1.135988725650734, 116.71224429559282 -1.1361227613748075, 116.71211111168238 -1.1361801976228647, 116.71190182971833 -1.13619932649403, 116.71173060247231 -1.1361801594385699, 116.7116735355837 -1.1360844043769875, 116.7116545310048 -1.1358737539412773, 116.71163551883322 -1.1357397029695107, 116.711654567062 -1.1355099064883796, 116.71167361148929 -1.1353184097380695, 116.71173070681743 -1.1351269168043776, 116.71178779455246 -1.1350120233324015, 116.71195903120572 -1.1349354410342845, 116.71218733663717 -1.1349354639076645, 116.71232050723896 -1.1350120767107512, 116.71256783813767 -1.1350121014599892, 116.71272004177031 -1.1350121166797094, 116.71283419260725 -1.1350312779572598, 116.7129102830947 -1.1351461847700688, 116.71291027554015 -1.1352227842425786, 116.7128531783908 -1.1354334270870197)))"",0,,"
"Hujan.22,22,""MULTIPOLYGON (((116.74672861840416 -1.0244602813355321, 116.7467000687661 -1.0246182660350267, 116.7466144412706 -1.0248193335450455, 116.7465430778629 -1.0250778519927617, 116.74645744694982 -1.0253220068468516, 116.74634328330234 -1.025508709613729, 116.74627192437005 -1.0257097782400968, 116.7461577572986 -1.025939568346919, 116.74611493445164 -1.0261550016939192, 116.74595796940979 -1.0262842512101422, 116.74581526390706 -1.0265284014619085, 116.74572963741666 -1.02671510646859, 116.74558694663286 -1.026772544845731, 116.74542998835692 -1.0268156196214007, 116.74523022989023 -1.0267868787052385, 116.74507328071425 -1.0267150538636383, 116.74501621987284 -1.0265426998860874, 116.74503050214544 -1.0263703516339844, 116.74495916358622 -1.0263128961100711, 116.74485928664899 -1.0262698007438724, 116.74491637478694 -1.0260974559294882, 116.74487358371483 -1.025910740648815, 116.74485932533315 -1.025781477457042, 116.74498776109559 -1.0255516885626577, 116.7451019236757 -1.0253793483145512, 116.74521608737757 -1.0251926456090221, 116.74538732326137 -1.0250346723639214, 116.74555855346163 -1.024948511357713, 116.74574405340312 -1.0248479890292406, 116.74585820799214 -1.0247761858927298, 116.74594383100248 -1.024632568218409, 116.7460722575873 -1.0245176788564998, 116.74608653524686 -1.0244027803855862, 116.74608654655111 -1.0242591558741603, 116.74611509508026 -1.0241155336377534, 116.74620071466741 -1.0240150033025133, 116.74628632069896 -1.024086822380316, 116.74632911863505 -1.0241873629501048, 116.74641472806053 -1.0242160946716647, 116.74657024482673 -1.0241640077371592, 116.74661924335928 -1.0242352608871625, 116.74675241408745 -1.0242735713528837, 116.74672861840416 -1.0244602813355321)))"",0,,"
"Hujan.9,9,""MULTIPOLYGON (((116.71460371571798 -1.1334420149260074, 116.71437539722147 -1.133576041370131, 116.71422318425465 -1.1336717756099919, 116.7140329222613 -1.133748356186795, 116.71384266214086 -1.133805786878562, 116.7135953313169 -1.1338057622652278, 116.71344312773554 -1.1338057471079919, 116.71327190059294 -1.1337865801775417, 116.71304358957325 -1.1338440070190083, 116.71275820220767 -1.1339014281410302, 116.71258696940848 -1.1339397107728117, 116.71233964238101 -1.1339013863139262, 116.7123586753876 -1.133824788746974, 116.71247283750913 -1.1337290508209852, 116.71252992706576 -1.1335950074509202, 116.7125489676163 -1.1334418104097534, 116.71262508637847 -1.1332694691995584, 116.71270120701608 -1.1330779781167506, 116.71281537663646 -1.1329056406932, 116.71291051514844 -1.1327907509699835, 116.71308176106044 -1.1326184192189768, 116.71317690519905 -1.1324460798748028, 116.71319594192998 -1.132331182555478, 116.71319596263022 -1.132120533996421, 116.71321500876142 -1.131909887330615, 116.71331015097931 -1.1317566978425198, 116.71338626211404 -1.1316609560649766, 116.71351945705676 -1.1314886204788008, 116.71361459548659 -1.13137373071226, 116.71378584313958 -1.1311822490155896, 116.71391902678334 -1.1311248126209792, 116.71401416893418 -1.1309716230928248, 116.71412833275612 -1.1308567351860044, 116.71433762558591 -1.1307227068233996, 116.71456593821661 -1.1306461299375827, 116.71468009265956 -1.1306269913584392, 116.71485132899384 -1.1305504088005505, 116.71502256718821 -1.1304546763578165, 116.71511770552753 -1.1303397865171154, 116.71530797658907 -1.130167456438792, 116.71544117880403 -1.1299185212234075, 116.7156124243935 -1.1297461892373857, 116.71574561167189 -1.1296504529847875, 116.71589782808563 -1.1295164188478857, 116.71614517717488 -1.1293249444277313, 116.71629740098065 -1.1291143107620916, 116.71641157577683 -1.1288845234731202, 116.71656379953612 -1.1286738897820956, 116.71667794093298 -1.1287888002278434, 116.71679208048597 -1.128922860546725, 116.71686816549922 -1.1290952168856887, 116.71705840306268 -1.1292675844095323, 116.71715351537378 -1.1294207927348388, 116.7172866803969 -1.129554854908909, 116.71755302157506 -1.1297080799879131, 116.71776229204204 -1.1298038498386318, 116.71793350427853 -1.1299762154686739, 116.71795251308473 -1.130148566222903, 116.71795249461078 -1.130340064995022, 116.7178763725509 -1.1305507062031765, 116.71762902341405 -1.1307421807725262, 116.7175148541466 -1.130914518483381, 116.71741970844836 -1.131106007926787, 116.71721041381801 -1.1312591864175587, 116.717001121023 -1.1313932150119266, 116.71681085736321 -1.1314889457049908, 116.71665865014411 -1.1315272304982982, 116.7164874174849 -1.1315655134112887, 116.71635423569958 -1.1316038000577333, 116.71635423011914 -1.1316612496808665, 116.716373240676 -1.131814450548285, 116.71646836229434 -1.1318719095327792, 116.71669666943436 -1.1318527821122268, 116.7169439964464 -1.1318911061676395, 116.71703909951947 -1.1321400638913244, 116.7170200517953 -1.1323698605274366, 116.71698198233315 -1.1325613555419936, 116.71688683652374 -1.1327528449431954, 116.71675364166421 -1.1329251807195146, 116.71660142133977 -1.1330975146124596, 116.71639212837489 -1.133231543120406, 116.71622089001929 -1.1333272756126154, 116.71603062993519 -1.1333847064671874, 116.71574523886675 -1.133480427658445, 116.71555498624423 -1.1334612589853976, 116.71532668086081 -1.1334612364089067, 116.71509837735334 -1.133442063942291, 116.71485104653298 -1.1334420394447777, 116.71460371571798 -1.1334420149260074)))"",0,,"
